Date,AAPL,AMZN,BAC,GOOGL,JNJ,JPM,META,MSFT,TSLA,XOM,^GSPC
2018-12-03,0.027058757651200395,0.038674729976971536,0.016208059624734362,0.02360800243629564,0.010597780307965632,0.014079130142867092,0.0245448626951062,0.023992992480992507,0.03504010515805115,0.015205432566839787,0.013163541487177993
2018-12-04,0.02789264922145472,0.040114243021998224,0.018186925475470496,0.025267848339809336,0.010579780618468542,0.016266772969827523,0.02475843497602271,0.02470761244020182,0.03504207106936688,0.0156428541495122,0.014476128121686492
2018-12-06,0.027721065284454165,0.040247209021117475,0.018431614898502095,0.02542599514681637,0.010591745638576724,0.016541183473776658,0.02493187509171198,0.024591957965489786,0.028356489955753354,0.01554429142907611,0.014448350179070528
2018-12-07,0.027769252108766174,0.03942596630206988,0.018529571752171875,0.024089376179794016,0.010379076262881601,0.01651917731223889,0.023046106837341047,0.023610854920629764,0.028204089835595185,0.014742644496119138,0.013938671375436903
2018-12-10,0.027346364046642806,0.03724498427980435,0.018859853587752086,0.022703415746539456,0.01034851234182892,0.01661262912664292,0.02297693094561537,0.021693488146471613,0.023952714775086755,0.014886284348274612,0.013490602636309556
2018-12-11,0.027313314847530277,0.03415351813529196,0.01885742188403853,0.02254625914275882,0.010131314133421294,0.01652278980721751,0.021976086748384395,0.021628348884293384,0.022412833543255312,0.01477998828276051,0.013119766827318096
2018-12-12,0.027306114590595478,0.03189685320325291,0.018753167870421313,0.020923308677611798,0.01013051380047496,0.01635161054527498,0.0217968341839039,0.020871315357513114,0.022365644625924067,0.014821703561259118,0.013103624076373591
2018-12-13,0.027419780745382406,0.03187878105831956,0.018681309106889674,0.02078061797346703,0.009376696417722895,0.01597296463660775,0.021153441111193567,0.020865746022404215,0.022530530019078204,0.014419792918271402,0.01277586427626141
2018-12-14,0.027063010719784175,0.031889653987553404,0.01788266187870828,0.01986586535552796,0.021771230859233166,0.015389342727115861,0.019942453014712515,0.02108230604350798,0.023110170368507668,0.014601116666230153,0.013043830321198262
2018-12-17,0.02666678771261381,0.03194070476673006,0.017673392918968352,0.020334799097390638,0.02230712126991264,0.015490111910095404,0.020474215151534143,0.021737516959485496,0.024656100593971057,0.014767046055997254,0.013317115619922713
2018-12-18,0.024559211738647193,0.032211256034070636,0.017642185885436718,0.020503404546318108,0.022423096041609244,0.015486792283947266,0.02101622842154577,0.0218286635448423,0.025377195897267706,0.015054751527725603,0.013304151330166311
2018-12-19,0.02465188857702043,0.032622254622884976,0.01758748933493785,0.020376804848012266,0.022555876188042816,0.015470636069150695,0.024928889415027952,0.02168829392105994,0.02533567162818398,0.015243633949029837,0.013433394474201832
2018-12-20,0.024621127438086258,0.032745952227154415,0.017488318711161504,0.020301926167048203,0.022584161098644417,0.015410037052314801,0.0248426778525063,0.021988658297438568,0.027149812809146395,0.01588767542145663,0.013519364907047306
2018-12-21,0.02414175893241332,0.03143064697553032,0.017823474628164526,0.019801656096939572,0.022317461009058022,0.015273428128384985,0.027091133302947927,0.021316544580416888,0.02697759327628791,0.01551312481829257,0.013034337379851473
2018-12-24,0.024256581937955535,0.03153659150099283,0.017899674745730194,0.019743191794700334,0.02331115398532976,0.015324118199982644,0.026877580687696436,0.022431897128172573,0.030255099573100505,0.016549092417622868,0.013648203652116971
2018-12-26,0.02822667271880085,0.03619374611460929,0.02162036568586146,0.022936875668700504,0.024226368867000653,0.017565108395248535,0.03081218553966758,0.025785569763905777,0.03579010458998679,0.01921460902570938,0.016845646079959586
2018-12-27,0.02703815082498426,0.03539686058523218,0.02140399385492373,0.022459053452824482,0.024267242381511414,0.017524957187928878,0.03056063687939555,0.02548424458817705,0.034753433669293156,0.019242109291732725,0.016718590290713965
2018-12-28,0.02706940405582808,0.03550159289014202,0.02140749382521049,0.022484892364029764,0.024270023743991925,0.017432554826049603,0.030574160171143772,0.0255045814981532,0.035997452368906904,0.018971866281793835,0.01671941926523609
2018-12-31,0.026910810779361027,0.03552840583673466,0.021345010170742338,0.022454523466089876,0.02449038061377927,0.017276454813738955,0.030509540207098486,0.02551272489247418,0.03587386256244957,0.01898038313159413,0.016824748960632106
2019-01-02,0.02634556275246208,0.03576084187285978,0.020903194485982782,0.02233169076318696,0.024498708103470112,0.01687880861486226,0.03127281277799884,0.025148885903466617,0.03793031146951739,0.019393834020473094,0.016661489021659943
2019-01-03,0.031667330575179745,0.03593224354119155,0.02102831982641241,0.02289157177287862,0.024444897384488157,0.016985754587799606,0.03124116126878512,0.025864863244634433,0.03806024355413864,0.019329885934026063,0.017116489321876628
2019-01-04,0.03251458061416506,0.03579832873967608,0.022545173083912465,0.02360390159990132,0.024572683444148674,0.018396438823430127,0.030508543320109254,0.02667197816600014,0.03968833528595682,0.02068456116932827,0.018236362071129514
2019-01-07,0.03156724993806049,0.03619380360045117,0.022452470128735982,0.02361146157419878,0.02456315459814196,0.018059452437788316,0.030493685457601186,0.02616825431435375,0.04090588263866626,0.02017969885234196,0.01804104950903967
2019-01-08,0.03188310724721539,0.036221588220406546,0.02244955170918086,0.023560408388902655,0.02453697767438972,0.018031543098223864,0.030861537298393554,0.026079418891455704,0.04061316867812921,0.02017308446548743,0.018134519777863293
2019-01-09,0.03189029241542208,0.03614386647185496,0.02248265544641794,0.023427397202289247,0.024540148975682997,0.017979552942158285,0.03054263013166928,0.0262095170086817,0.04003874749670475,0.01967125087103629,0.018125241013381636
2019-01-10,0.031752964030896474,0.03498931219789368,0.022060275332581838,0.023024421465403882,0.024589554654865384,0.01730636745744849,0.02995376818080203,0.025521481791898306,0.038634419174871704,0.019277850857631364,0.017900820691794803
2019-01-11,0.03176683831796112,0.035046764296202765,0.02214804920263203,0.023157637969788956,0.024415640832960463,0.017263188590784163,0.029881717723179112,0.0255138019243526,0.03863647247361568,0.019273356279110886,0.017883878869578863
2019-01-14,0.03079564224832282,0.03338851720024175,0.021767533508643997,0.02220653358241969,0.023971201369675062,0.01724153143277574,0.029859351384519634,0.02450631811563828,0.03918798661373433,0.01888742567775591,0.017320684913647962
2019-01-15,0.031171049709151705,0.03402948528585049,0.021717604921561714,0.023052916911794022,0.024084918428411,0.017311462272703724,0.03005819597362828,0.025139294197248044,0.039426657060427174,0.018791349451038428,0.01747460613062249
2019-01-16,0.03133358195611112,0.03399514939361119,0.02516903270845772,0.022911330736194235,0.024016236285808422,0.01726125981948798,0.030053847585874177,0.02511388100339286,0.03911705793922521,0.018726221430954912,0.017394230003596557
2019-01-17,0.030530598263936174,0.03281189589846071,0.0253846816004151,0.02294433165553625,0.02412865515499733,0.01716258860194784,0.030059088011389727,0.025058797143909246,0.03888475364716626,0.018241133137228898,0.01732126959756706
2019-01-18,0.02967591180084199,0.03086774486004013,0.023074655285574824,0.021029512908825165,0.024311315406791992,0.015438983717565032,0.02975335573254874,0.02455244462210096,0.04629864955310325,0.018122703019592977,0.016498598960808384
2019-01-22,0.029846170340814843,0.03147694757496131,0.02271279525508476,0.021461546420367253,0.02438462963792985,0.015312580649226309,0.02990340373559771,0.024755538364408643,0.046219040821960926,0.018165895969650576,0.01669214895969474
2019-01-23,0.029260146209577915,0.030533072386224887,0.02174008581021105,0.020731880779450658,0.02439606691548873,0.014948044144938671,0.030058670642133578,0.023651906715412677,0.04657425726752278,0.018150085325300824,0.016131761589184865
2019-01-24,0.029216272567678964,0.030548905457776082,0.02093753465922394,0.02071101102089816,0.024454100021489657,0.014513995324063365,0.029572103595202376,0.023171473091459376,0.0464613371365718,0.01803492466208063,0.01613052193788036
2019-01-25,0.029944331872032385,0.030594004941314836,0.02090179250585076,0.02085623555796929,0.024471146714128297,0.014408539711960176,0.029811719607976923,0.023169194044874563,0.046662411538764326,0.018062319845321948,0.01620273500576329
2019-01-28,0.02995594358975508,0.030729283319642194,0.020856611782908555,0.02111114037883991,0.024495284126335136,0.014390497632532048,0.0297448401458602,0.023411147641826592,0.046654842751698164,0.018042111610152626,0.016241329574595686
2019-01-29,0.02987714382086569,0.031112809661375907,0.020924666749798218,0.021179480765927638,0.024584696258558636,0.014393335020916342,0.030036844122905252,0.023655176675695482,0.046248649013331304,0.017865702412324633,0.01624324291708522
2019-01-30,0.031911387020099546,0.03138995976101369,0.02115314409519474,0.02132582349951758,0.015496806061874693,0.014281605940114132,0.030988911135265588,0.023798841691768692,0.0467712896228798,0.017764938043252215,0.016067978382927624
2019-01-31,0.03188787773461036,0.030447383020105283,0.021680536609747766,0.021140740465734498,0.014608355689946846,0.014157786707712498,0.03558315455584941,0.023383429708923084,0.04606858122790531,0.017592990338765,0.015569861387710823
2019-02-01,0.03180178557954203,0.03214902763150145,0.02171362989558318,0.021039035405133903,0.014579827896656001,0.0141077413851843,0.035464974189213974,0.02349196916191253,0.04588657255676742,0.01796333313485758,0.015567109953049198
2019-02-04,0.03161190122923775,0.03131270020089423,0.02158914922600072,0.02119717646573815,0.014093890012495744,0.013829475385278664,0.03217638969333393,0.024065148852348627,0.04585798513728861,0.017878610850496524,0.015228581096424434
2019-02-05,0.03128149758726167,0.030994549406385772,0.021597420910548733,0.02103513225932586,0.01407726706542446,0.013731752107321695,0.03215565157602235,0.023816440443397608,0.04505514900975436,0.016830509328429118,0.014816261544582472
2019-02-06,0.03021211318643607,0.028799958236857083,0.020495520802123753,0.020676081041146915,0.014068978173863229,0.012799003941798132,0.02910767624399071,0.023044475231077867,0.04504971833230645,0.016772352892235762,0.014139802432122829
2019-02-07,0.02998766649172492,0.028525336429704503,0.01996345049621013,0.020889003858212137,0.011615995165996002,0.012299828804138695,0.02963127135334723,0.021505415131883317,0.04294349681671112,0.014914291960049932,0.01309426232527878
2019-02-08,0.027529002848936217,0.023955437275923475,0.01742475390703898,0.017773054526791166,0.010285226475810396,0.010397169280659401,0.026647287750347283,0.017999288520223564,0.038796983228280145,0.012595522249231852,0.010173284010544644
2019-02-11,0.027520630603053715,0.023897610300388433,0.017395707759233592,0.01776640787413095,0.010287522388045938,0.01032323879866905,0.026807144606147977,0.018007076759174907,0.03865885423550264,0.01259423683192969,0.010129419919249837
2019-02-12,0.027536279948113758,0.02433467920626903,0.017396615397179984,0.018123148782884565,0.010635829085237814,0.010667193527993613,0.026709294161007882,0.018100921097186435,0.03724036897405798,0.012580813433397542,0.010258370275651307
2019-02-13,0.02753930014271593,0.02421930943972967,0.017396129735643456,0.018109024184994223,0.010387155754693343,0.010620347303192699,0.026470981831496983,0.01801581388899013,0.03728028849195505,0.012635796187957824,0.010212119002289606
2019-02-14,0.02753828088191285,0.02399070837050019,0.017567989136807016,0.018067969178570023,0.010170784048877007,0.010337461696204961,0.02601157828177029,0.01797974484004506,0.0350922515867836,0.012201441956896595,0.010261683022356008
2019-02-15,0.01863485161670306,0.02352786421585069,0.017524766253005235,0.01726948156875567,0.009896071761270303,0.011171533127588656,0.02529693248783164,0.016456521732721274,0.034673078794566166,0.011974348266809624,0.008876049837428736
2019-02-19,0.017381466197882157,0.021923670710235675,0.01624280600020458,0.014828955676518816,0.009632644801069323,0.009264478613476651,0.024230143931423555,0.014431176224563986,0.033083877812536806,0.010387945138599483,0.006905323404368849
2019-02-20,0.017331043397458088,0.021045114484995457,0.016240334858174454,0.01486728533206074,0.00951192994073741,0.009283617659065933,0.024224489542764776,0.014490597431100339,0.031484569140798974,0.010383432878927682,0.006869977860951081
2019-02-21,0.017240486930441813,0.020810144655804275,0.01627497004868721,0.015081044229100869,0.00881779867247424,0.009286225479408267,0.02398625389787106,0.014877022961229351,0.032101176133696084,0.010605067133055767,0.006847532327071925
2019-02-22,0.01712872063521482,0.020859997531479435,0.016383944712546738,0.01518149813255739,0.008733510643128186,0.009333684467732526,0.023982172871773177,0.014875888841295789,0.03214131327986503,0.010632488835978737,0.006878772393852517
2019-02-25,0.0171368420836012,0.020859967106297103,0.016359760775084133,0.015165942099041306,0.008705887214233172,0.009468462433042992,0.024082375824383672,0.014796122847288443,0.03202495713956714,0.010528906393809252,0.006873052689572386
2019-02-26,0.01694416699539467,0.020794155668712896,0.016313184127391585,0.014921264747212408,0.008713593185863809,0.00955198325994547,0.024084496724136446,0.014683186784322231,0.03195475800301976,0.010428295994366277,0.006882503110301182
2019-02-27,0.016531423062727566,0.020624102414801258,0.016244666460622986,0.014687351456850642,0.008381247566133712,0.009428633314598013,0.02415618302509324,0.014580917447614661,0.033160636962443764,0.01046080071192451,0.0067526217246484605
2019-02-28,0.016504113173099657,0.019576535735212397,0.01643263361958841,0.013511705012171391,0.008325681068672128,0.009498457018559416,0.023937918613078788,0.013792044493917077,0.032809978572776566,0.010585459988860409,0.006645701591679561
2019-03-01,0.01647915920951203,0.019885837667850806,0.01080071090674592,0.013909533115022583,0.008199403208507447,0.0094015654622387,0.023829667223537788,0.01379595372328345,0.035812683089699274,0.010669523309135155,0.0067013433021462804
2019-03-04,0.016476723348661567,0.020042162733471185,0.010439869914039591,0.01385517252984757,0.008142302625016772,0.009392679977048856,0.024360514804984617,0.013793035461561269,0.036107033034773896,0.010656706685116578,0.006717834759944339
2019-03-05,0.01650790202576251,0.020043639755112086,0.010258316129243656,0.013989349227210169,0.007931050870857267,0.008913890733566701,0.024569359627077073,0.01363062929367626,0.026597219192356997,0.010593794743693354,0.0063966150164920296
2019-03-06,0.01584310873679943,0.018890569265407595,0.01028639110511881,0.013000686338925978,0.0072702882555159,0.008436949542054428,0.024249982698304733,0.013079098759478934,0.026554272377940995,0.010384641912242525,0.005877294899770159
2019-03-07,0.016113998950636636,0.019494605275382486,0.010396731418354337,0.013262191324793789,0.007435435754270577,0.008534298357666389,0.024151611637273827,0.013246421147711927,0.02567310177921035,0.010219964306110716,0.006145652604998174
2019-03-08,0.015960604492805817,0.0194203108667494,0.01036451268393661,0.013264752903200549,0.006806776727298461,0.008533985145508804,0.024134982254168387,0.013197026205776676,0.026053630610360857,0.010768564560484502,0.0061787423348927265
2019-03-11,0.016051649613938665,0.020154468061214376,0.01003425492737433,0.013695898615236058,0.006700116227084067,0.008782215413650717,0.024001469423603348,0.013596152211341936,0.02619244642755088,0.010822888397146213,0.006515716224336368
2019-03-12,0.015886415400811815,0.019806558297610702,0.010025936651315811,0.013228779088943694,0.006682191183175926,0.008761113596313722,0.023856300355935993,0.0129971206821975,0.026607481993203702,0.010638594602768047,0.006276660618169444
2019-03-13,0.015618014418735133,0.019158668216288893,0.010178928524465485,0.01302160473657696,0.00652883561843376,0.00876787292334046,0.023283444785850406,0.012251523363584564,0.02687121151116845,0.010671160528367874,0.0063126057113309635
2019-03-14,0.010719542734425982,0.01718526920913358,0.010012291140687317,0.012439731091070848,0.006751476189788667,0.008912795802861233,0.022670143900260085,0.010947262216881927,0.025901347671293387,0.010690259054354435,0.005806088458080971
2019-03-15,0.01083501409457119,0.01660005535774955,0.009238208505625064,0.011723497194167617,0.006582184127972048,0.008967406812330275,0.013751759897325274,0.010301418222862745,0.02742063969397005,0.010614875505630629,0.005692490337737603
2019-03-18,0.010874654130137816,0.013223226283260406,0.009672673435816974,0.011636103630057036,0.006492112354976734,0.009001481882563,0.015034903901027758,0.0097866045587674,0.02733600178344483,0.008884636139617512,0.005706449409701677
2019-03-19,0.01011414647513142,0.013319756082403086,0.00929847134497952,0.011275435853796333,0.006327415357700977,0.009028206518753957,0.014524432887320558,0.00871489873523631,0.027306714223488272,0.008339013447246196,0.0056266659491217294
2019-03-20,0.009828963797069122,0.013491143521968025,0.01134017904127779,0.011674905420287911,0.0065778736726953045,0.009874562286371454,0.0150694118659535,0.008538124186068596,0.027154198918216924,0.008241245457894236,0.005640254999180064
2019-03-21,0.011555418784651406,0.013334399204200474,0.01171763537942388,0.01048643775068056,0.006629906990173406,0.0103055771120294,0.01508672771469571,0.008809210089712062,0.02714354527687734,0.008144026562691068,0.00587645776390541
2019-03-22,0.011683466204370186,0.014289004270551952,0.01369493033385146,0.011063570784010239,0.006701854647153172,0.011489378019915637,0.014543574726702176,0.010287490606091038,0.027292213408349007,0.00865977572481311,0.006709709216737636
2019-03-25,0.012037273755274691,0.013819833003076744,0.013711674374898649,0.011207745370677749,0.006729637475305997,0.011447763109651938,0.0146739907359647,0.01029122973569903,0.027361312469120533,0.008842802559821682,0.006719067739264214
2019-03-26,0.012187209999049146,0.013817971919328185,0.013956587208823031,0.011318160225816514,0.00707968096313932,0.011587262681118777,0.014651427521821586,0.01019346370689641,0.027556008041305535,0.009039577603457461,0.006808807967737672
2019-03-27,0.012193030203754526,0.013184236595256962,0.013828917583677866,0.010867333753357513,0.006537495035639141,0.011130515119307557,0.014769419761164557,0.010247432229529348,0.02813912590655122,0.00881493904893469,0.006532865402171904
2019-03-28,0.012118688386991145,0.013186161256739149,0.014022967798086578,0.010928762895534211,0.006535616765813316,0.011309061098152023,0.014731001824456203,0.01022735839423867,0.02828715000898478,0.00866524989693597,0.006540487143288067
2019-03-29,0.012131471334569478,0.01294822722606861,0.014044254847028929,0.010938467076196253,0.006588042319769173,0.011305466204607869,0.014777845359249081,0.010264763275941745,0.02824297975389342,0.008662547067427634,0.006595807414073308
2019-04-01,0.01209506488785083,0.01303581281282655,0.014680505491163861,0.011209555490942632,0.0061845967733743295,0.011596823094198397,0.014809516569539492,0.01018674853880263,0.028838468281565298,0.008270080339131968,0.006631696595006459
2019-04-02,0.012246726509256555,0.012964630972528765,0.01484212284409362,0.011202301147848788,0.006363113263878793,0.011615971398871083,0.01583044735740481,0.010168424652973481,0.028874546619957236,0.00828421960574361,0.006634004914693054
2019-04-03,0.01224953115197792,0.012897329603489651,0.014729110221824836,0.011116768885644326,0.006368109563832023,0.011586609089710988,0.015870068117273553,0.010051696841012555,0.029126745612719527,0.008372869876870997,0.0066357800486307105
2019-04-04,0.012117314427825557,0.012888588976491006,0.014851023528134784,0.010649598589690439,0.006618049722810824,0.011713941040161812,0.015648769083267948,0.009637498522747062,0.0323450718611067,0.008480975628492688,0.006581169143336672
2019-04-05,0.012060710744831204,0.012922552651382764,0.014796523749962357,0.010692148963299735,0.006477042019677815,0.011690874057359003,0.015592203947003214,0.00940661162788486,0.03268103719427382,0.008435431344184275,0.00654123540107787
2019-04-08,0.012225849630741305,0.012919311715889554,0.014759081451967039,0.010730812719831524,0.0064422575493277255,0.011550108277332003,0.015416113741218818,0.009397721729722716,0.03254760410357754,0.00847360431082139,0.0065412659453539775
2019-04-09,0.012283912602950448,0.013092910476583525,0.01486403039078874,0.01080676509756809,0.0064866526881677605,0.011544312086801905,0.015564584358956378,0.009464178292922211,0.032547642583763234,0.00889544567283296,0.006666175541601026
2019-04-10,0.012282564431995177,0.013098787123446257,0.014830044495129504,0.010803774375758855,0.006479378652816184,0.011568189125320977,0.015435737407351165,0.00949145297496237,0.03083019760988012,0.008794788627536845,0.006674604466154003
2019-04-11,0.012223637008081083,0.013112436228501022,0.014711456847471216,0.010802634995089858,0.006404415223106056,0.011559077970442285,0.01531479535654293,0.009470524787025394,0.03087098915102387,0.008736784566397716,0.006636447066013304
2019-04-12,0.012205918841268764,0.012807887182333503,0.016152211827510483,0.010448296021623381,0.006048050352925067,0.01417730026251575,0.015347172391559624,0.009476521990132523,0.027347291756193853,0.008836236222315448,0.006628303056885836
2019-04-15,0.012213183313580667,0.012634720121757455,0.01618575362211154,0.010442151399498186,0.00609915373557122,0.014378954325848946,0.01443562951295623,0.009438299675654026,0.02678626484043337,0.008836185721165858,0.006568291948331076
2019-04-16,0.012185727988564281,0.012660758046609386,0.016185250309828536,0.010224625938286734,0.006431649166880814,0.014449860472198414,0.01394368845231816,0.009377119234573244,0.026680997212453584,0.008912595123947618,0.006553986335583548
2019-04-17,0.0123347815503547,0.012249263144922072,0.01610671026874383,0.010210538984255588,0.006453567798765223,0.015151363801170905,0.013903924072302521,0.009423301360297101,0.026715420927759553,0.00863571117686096,0.006421100658830196
2019-04-18,0.011930416398549084,0.010942187389509889,0.015963935132594125,0.009853067076906086,0.006492399921718417,0.01515429528168383,0.013355224810288193,0.0091528674298793,0.026754290514188997,0.008455768790666273,0.006155780431500809
2019-04-22,0.011923192464176169,0.010966252736882162,0.01596122139727881,0.009921172800174844,0.006503515527329753,0.015149121145531526,0.013663727224726075,0.009140237022695473,0.02714690394319229,0.008824565030202144,0.006112375376022948
2019-04-23,0.010789465851891685,0.010248596724458868,0.015881062954513435,0.009215970520047205,0.007028801495460316,0.015048794488296312,0.013616285399304158,0.008761620705327357,0.0267311767059455,0.008728966538704794,0.005784269136994929
2019-04-24,0.010785948481185538,0.010655934729106939,0.015888580694044748,0.009100221560068105,0.007049170184217324,0.015032448027182198,0.013699609585410256,0.008826386001830944,0.026568414138122904,0.009534264909690114,0.005823714240019931
2019-04-25,0.011069549598593697,0.010612743088333158,0.015758487830486743,0.009130258578856923,0.007067721050089067,0.01504010198365596,0.0169495097991779,0.01030944367796645,0.027209131523586116,0.00945752571226737,0.005744687183886861
2019-04-26,0.011102385462684555,0.011211430811799537,0.015802672118238423,0.009087778372355785,0.006864651418594983,0.015021812822441038,0.01660663595486735,0.010295495372011012,0.02844635642672618,0.010249207030732852,0.005760342214563823
2019-04-29,0.010964298547045942,0.011207427237984527,0.01592102436611701,0.009321855524548379,0.006882440316293338,0.015086650179960437,0.015841179568161154,0.01024173778490811,0.02780229823652163,0.010297553838970403,0.005723730623044295
2019-04-30,0.011624687285468237,0.011077102729781473,0.015689394845652814,0.017458009325771445,0.007042456354002339,0.015091446313026521,0.014239562329851662,0.010064219170089008,0.027643674927531094,0.010092524603680911,0.005707537152056233
2019-05-01,0.01414845609204527,0.01115524292500494,0.01578281380796791,0.017765788331092488,0.006919418175756348,0.01517001604964021,0.014315984195848532,0.011011581117712787,0.027787461152822063,0.010724645912726214,0.005927276820142674
2019-05-02,0.014248077975301098,0.010765628996792466,0.01434418783148944,0.01735410951639619,0.006784390666496473,0.014458725981232212,0.013993148195465255,0.011371551040015236,0.02866102917596086,0.011075248759024816,0.005909992927079995
2019-05-03,0.012973049860782853,0.011955193744988627,0.01394249773280469,0.01770322726518643,0.006767421399758269,0.013987599822180502,0.014111347459600942,0.011274776933915176,0.029942762449816255,0.011013052306003593,0.005845618486971569
2019-05-06,0.012669211426125709,0.010363436139594834,0.01123855806360197,0.017221379843849884,0.006522050004095602,0.012605430459573665,0.014025439194001427,0.009991148899354752,0.029296301386707836,0.010689780656207267,0.004572265073085617
2019-05-07,0.013562273754037247,0.010895045643349067,0.011811303624544443,0.017296426390527298,0.007146343786848251,0.012983724420807951,0.01480210144586177,0.010878740952383607,0.029758003262349147,0.010664339028914891,0.005641247449794133
2019-05-08,0.013354159398247769,0.010910662521301536,0.011732962669761126,0.017303208398917438,0.006687291731372505,0.013071535872510759,0.014817381003506006,0.010886398199476763,0.02925084362292405,0.010335960988126565,0.005537666334737569
2019-05-09,0.013524117259217537,0.010879809536379983,0.011648552619117285,0.017215479599201233,0.006839288052383384,0.013027508095764048,0.014645212962579868,0.010666247760508727,0.028768114735616263,0.010275394901050696,0.005490997298205857
2019-05-10,0.013838173900122184,0.010961796501216122,0.011628818793418835,0.01719357315180335,0.006848300621143234,0.012983469147777064,0.014641109772494193,0.01083428938113036,0.028584625448693824,0.010377295046251605,0.005493352864418754
2019-05-13,0.017773065698707322,0.012997790119374134,0.014548923345376925,0.017853758778234353,0.007156412379664412,0.01419691879197622,0.016435220200288522,0.012327872601347703,0.0298589786844892,0.010519565793660604,0.007052730744431132
2019-05-14,0.01797499471297818,0.012669853907342392,0.013365038915676815,0.017528787864507303,0.007101754715716073,0.013042286246231912,0.01639418692526841,0.012376084405085063,0.029464417418742273,0.010239054338959186,0.006877370403050933
2019-05-15,0.0179093227941279,0.013011238210662647,0.013350680759283792,0.019109724726178542,0.006912815535317082,0.013073937459656175,0.016279048227078742,0.01258198820965333,0.029471615890555664,0.010374176318915919,0.0069700599606713955
2019-05-16,0.017870168832680746,0.013425511346754336,0.013506542750475125,0.01922550869222639,0.007092810244389729,0.013227950391625332,0.016241232663574332,0.013125464776868523,0.02904541092377633,0.010347577946621141,0.007152860691079155
2019-05-17,0.01788554891178405,0.01400871423810744,0.013391202282872286,0.019300682912283665,0.006734186616400123,0.013207997517275983,0.01621874604780278,0.013160593675627455,0.028408054578276696,0.009940401516356253,0.007220933387558576
2019-05-20,0.018674251420499402,0.013943926551938797,0.013388891339222655,0.01960587358343374,0.006706602495083418,0.013201915204977132,0.016462284709198128,0.013514634700346603,0.0278521310816431,0.009846597121089606,0.007256367261183232
2019-05-21,0.018795783754902443,0.013891981714922147,0.013521072631622078,0.019696642632050676,0.00672340469782967,0.013202611137515897,0.01652534983040835,0.013526602061632871,0.027888117826402038,0.00980378908931443,0.007438685939585992
2019-05-22,0.0190966396538739,0.013815433794644472,0.013468179971249963,0.019693705244930037,0.00670463140545351,0.013221940676873867,0.016337937321129013,0.013471151584718137,0.029455433886127893,0.009684876844168673,0.007375782532125685
2019-05-23,0.01920506411918719,0.014467894597911092,0.014180074372099411,0.01972540073306518,0.0068106404341201025,0.013789423303144775,0.016999874925723298,0.013674379436398418,0.029471580606677317,0.010439202113682291,0.00764158255096756
2019-05-24,0.019183762726136415,0.01449296668810858,0.014497679809613648,0.0197220274981479,0.0067765324482599336,0.013817340298531924,0.01699442700368198,0.013675965611112305,0.02942025116506829,0.010424984193436258,0.0076501413482080415
2019-05-28,0.01917576474615175,0.014558482319389283,0.01265431344662854,0.01958204475648076,0.007181844777995397,0.011097277694051886,0.01721882999053896,0.013666830896588142,0.029375435060768937,0.01075877730252742,0.007645767843087734
2019-05-29,0.019150294113107497,0.014655136126515273,0.012567215155692302,0.019741539691535023,0.010640472578268544,0.010921005037086248,0.017363687841530327,0.013820231445606023,0.02953182370618769,0.010772585369045844,0.007715172399713143
2019-05-30,0.01920771835534324,0.014526912894669257,0.013014938252493596,0.019709785841517082,0.010484026173994241,0.010871206972835088,0.017354106333060913,0.013834689218992165,0.028694820546038485,0.010603220445249053,0.007734391361646654
2019-05-31,0.018887855395524733,0.015071252667703951,0.013306150880085577,0.019706162962853737,0.010499266583009755,0.00943583931891619,0.018283288794307916,0.014148007542464385,0.028689926380861378,0.01079461381643915,0.008033480998089983
2019-06-03,0.018843395612598825,0.017242455836491363,0.013348838973219881,0.022458950001380075,0.010465649427067862,0.009479441701978394,0.023154677646436618,0.015108983843128787,0.028682798325497902,0.011387968801276677,0.008010547140344432
2019-06-04,0.020245894373211632,0.017564854804613186,0.01610000823893468,0.022604571368194167,0.010986761936298536,0.01117348608277418,0.02323921153932497,0.015950694305371133,0.03288184901931385,0.01153978323196507,0.00904495650796738
2019-06-05,0.0203016130745557,0.017140199264930402,0.01609425912810535,0.02232127403145526,0.010639580634493924,0.011198492857770305,0.023091929027789306,0.016247018103589937,0.03310912483596055,0.011431830886538843,0.009020013903754513
2019-06-06,0.02058403984883001,0.01721530681835223,0.01614170533872425,0.02238522245065565,0.0111084815371401,0.011213458226907955,0.02309230721227999,0.01647208782788306,0.03459642804789632,0.011729462688922197,0.00911695641128344
2019-06-07,0.02125996455423749,0.018096744462492445,0.016228633585063768,0.022773540557748027,0.011382274863775849,0.0113584677214427,0.021109198782542495,0.01616492427247955,0.033922609698446876,0.011685908206470152,0.009352109590723167
2019-06-10,0.02143194689409173,0.01842050764479855,0.01659837724967789,0.022907443807289297,0.011356921624106417,0.011459629806005778,0.021194107006370734,0.01621274298784263,0.03383373347313653,0.011223418761054729,0.00935162130851277
2019-06-11,0.021563263969966138,0.018407597242018185,0.016397976796027985,0.02260622342254677,0.011377019652922465,0.011112733498277098,0.021246656177419394,0.016231638091678557,0.03364572145138805,0.011192946620085081,0.009346420719281382
2019-06-12,0.021299640474688842,0.01839501854176419,0.016445732618524504,0.018071356597584114,0.011507357740043462,0.011297318072202167,0.02139651538298763,0.016223668180584308,0.03416381285022064,0.011257769618120615,0.00934464407706797
